MovieID,Title,Genres,bert_text
3373,Buck and the Preacher (1972),Western,Movie title: Buck and the Preacher (1972). Genres: Western
3374,Daughters of the Dust (1992),Drama,Movie title: Daughters of the Dust (1992). Genres: Drama
3375,Destination Moon (1950),Sci-Fi,Movie title: Destination Moon (1950). Genres: Sci-Fi
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,"Movie title: Fantastic Night, The (La Nuit Fantastique) (1949). Genres: Romance"
3377,Hangmen Also Die (1943),Drama|War,Movie title: Hangmen Also Die (1943). Genres: Drama|War
3378,"Ogre, The (Der Unhold) (1996)",Drama,"Movie title: Ogre, The (Der Unhold) (1996). Genres: Drama"
3379,On the Beach (1959),Drama,Movie title: On the Beach (1959). Genres: Drama
3380,Railroaded! (1947),Film-Noir,Movie title: Railroaded! (1947). Genres: Film-Noir
3381,Slaves to the Underground (1997),Comedy|Drama,Movie title: Slaves to the Underground (1997). Genres: Comedy|Drama
3382,Song of Freedom (1936),Drama,Movie title: Song of Freedom (1936). Genres: Drama
3383,Big Fella (1937),Drama|Musical,Movie title: Big Fella (1937). Genres: Drama|Musical
3384,"Taking of Pelham One Two Three, The (1974)",Action,"Movie title: Taking of Pelham One Two Three, The (1974). Genres: Action"
3385,Volunteers (1985),Comedy,Movie title: Volunteers (1985). Genres: Comedy
3386,JFK (1991),Drama|Mystery,Movie title: JFK (1991). Genres: Drama|Mystery
3387,Who's Harry Crumb? (1989),Comedy,Movie title: Who's Harry Crumb? (1989). Genres: Comedy
3388,Harry and the Hendersons (1987),Comedy,Movie title: Harry and the Hendersons (1987). Genres: Comedy
3389,Let's Get Harry (1986),Action|Adventure,Movie title: Let's Get Harry (1986). Genres: Action|Adventure
3390,Shanghai Surprise (1986),Adventure,Movie title: Shanghai Surprise (1986). Genres: Adventure
3391,Who's That Girl? (1987),Comedy,Movie title: Who's That Girl? (1987). Genres: Comedy
3392,She-Devil (1989),Comedy,Movie title: She-Devil (1989). Genres: Comedy
3393,Date with an Angel (1987),Comedy|Fantasy,Movie title: Date with an Angel (1987). Genres: Comedy|Fantasy
3394,Blind Date (1987),Comedy|Romance,Movie title: Blind Date (1987). Genres: Comedy|Romance
3395,Nadine (1987),Comedy,Movie title: Nadine (1987). Genres: Comedy
3396,"Muppet Movie, The (1979)",Children's|Comedy,"Movie title: Muppet Movie, The (1979). Genres: Children's|Comedy"
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,"Movie title: Great Muppet Caper, The (1981). Genres: Children's|Comedy"
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,"Movie title: Muppets Take Manhattan, The (1984). Genres: Children's|Comedy"
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,Movie title: Sesame Street Presents Follow That Bird (1985). Genres: Children's|Comedy
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,Movie title: We're Back! A Dinosaur's Story (1993). Genres: Animation|Children's
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,Movie title: Baby... Secret of the Lost Legend (1985). Genres: Adventure|Sci-Fi
3402,Turtle Diary (1985),Drama,Movie title: Turtle Diary (1985). Genres: Drama
3403,Raise the Titanic (1980),Drama|Thriller,Movie title: Raise the Titanic (1980). Genres: Drama|Thriller
3404,Titanic (1953),Action|Drama,Movie title: Titanic (1953). Genres: Action|Drama
3405,"Night to Remember, A (1958)",Action|Drama,"Movie title: Night to Remember, A (1958). Genres: Action|Drama"
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,Movie title: Captain Horatio Hornblower (1951). Genres: Action|Adventure|War
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,"Movie title: Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999). Genres: Comedy|Drama"
3408,Erin Brockovich (2000),Drama,Movie title: Erin Brockovich (2000). Genres: Drama
3409,Final Destination (2000),Drama|Thriller,Movie title: Final Destination (2000). Genres: Drama|Thriller
3410,Soft Fruit (1999),Comedy|Drama,Movie title: Soft Fruit (1999). Genres: Comedy|Drama
3411,Babymother (1998),Drama,Movie title: Babymother (1998). Genres: Drama
3412,"Bear, The (1988)",Adventure,"Movie title: Bear, The (1988). Genres: Adventure"
3413,Impact (1949),Crime|Drama,Movie title: Impact (1949). Genres: Crime|Drama
3414,Love Is a Many-Splendored Thing (1955),Romance,Movie title: Love Is a Many-Splendored Thing (1955). Genres: Romance
3415,"Mirror, The (Zerkalo) (1975)",Drama,"Movie title: Mirror, The (Zerkalo) (1975). Genres: Drama"
3416,"Trial, The (Le Procès) (1963)",Drama,"Movie title: Trial, The (Le Procès) (1963). Genres: Drama"
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,"Movie title: Crimson Pirate, The (1952). Genres: Adventure|Comedy|Sci-Fi"
3418,Thelma & Louise (1991),Action|Drama,Movie title: Thelma & Louise (1991). Genres: Action|Drama
3419,Something for Everyone (1970),Comedy|Crime,Movie title: Something for Everyone (1970). Genres: Comedy|Crime
3420,...And Justice for All (1979),Drama|Thriller,Movie title: ...And Justice for All (1979). Genres: Drama|Thriller
3421,Animal House (1978),Comedy,Movie title: Animal House (1978). Genres: Comedy
3422,She's Gotta Have It (1986),Comedy|Romance,Movie title: She's Gotta Have It (1986). Genres: Comedy|Romance
3423,School Daze (1988),Drama,Movie title: School Daze (1988). Genres: Drama
3424,Do the Right Thing (1989),Comedy|Drama,Movie title: Do the Right Thing (1989). Genres: Comedy|Drama
3425,Mo' Better Blues (1990),Drama,Movie title: Mo' Better Blues (1990). Genres: Drama
3426,Jungle Fever (1991),Drama|Romance,Movie title: Jungle Fever (1991). Genres: Drama|Romance
3427,Coogan's Bluff (1968),Crime,Movie title: Coogan's Bluff (1968). Genres: Crime
3428,"Champ, The (1979)",Drama,"Movie title: Champ, The (1979). Genres: Drama"
3429,Creature Comforts (1990),Animation|Comedy,Movie title: Creature Comforts (1990). Genres: Animation|Comedy
3430,Death Wish (1974),Action|Drama,Movie title: Death Wish (1974). Genres: Action|Drama
3431,Death Wish II (1982),Action|Drama,Movie title: Death Wish II (1982). Genres: Action|Drama
3432,Death Wish 3 (1985),Action|Drama,Movie title: Death Wish 3 (1985). Genres: Action|Drama
3433,Death Wish 4: The Crackdown (1987),Action|Drama,Movie title: Death Wish 4: The Crackdown (1987). Genres: Action|Drama
3434,Death Wish V: The Face of Death (1994),Action|Drama,Movie title: Death Wish V: The Face of Death (1994). Genres: Action|Drama
3435,Double Indemnity (1944),Crime|Film-Noir,Movie title: Double Indemnity (1944). Genres: Crime|Film-Noir
3436,Dying Young (1991),Drama|Romance,Movie title: Dying Young (1991). Genres: Drama|Romance
3437,Cool as Ice (1991),Drama,Movie title: Cool as Ice (1991). Genres: Drama
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,Movie title: Teenage Mutant Ninja Turtles (1990). Genres: Action|Children's|Fantasy
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,Movie title: Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991). Genres: Action|Children's|Fantasy
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,Movie title: Teenage Mutant Ninja Turtles III (1993). Genres: Action|Children's|Fantasy
3441,Red Dawn (1984),Action|War,Movie title: Red Dawn (1984). Genres: Action|War
3442,Band of the Hand (1986),Action,Movie title: Band of the Hand (1986). Genres: Action
3443,Born American (1986),Action|Drama|Thriller,Movie title: Born American (1986). Genres: Action|Drama|Thriller
3444,Bloodsport (1988),Action,Movie title: Bloodsport (1988). Genres: Action
3445,Eyes of Laura Mars (1978),Mystery|Thriller,Movie title: Eyes of Laura Mars (1978). Genres: Mystery|Thriller
3446,Funny Bones (1995),Comedy,Movie title: Funny Bones (1995). Genres: Comedy
3447,"Good Earth, The (1937)",Drama,"Movie title: Good Earth, The (1937). Genres: Drama"
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,"Movie title: Good Morning, Vietnam (1987). Genres: Comedy|Drama|War"
3449,"Good Mother, The (1988)",Drama,"Movie title: Good Mother, The (1988). Genres: Drama"
3450,Grumpy Old Men (1993),Comedy,Movie title: Grumpy Old Men (1993). Genres: Comedy
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,Movie title: Guess Who's Coming to Dinner (1967). Genres: Comedy|Drama
3452,Romeo Must Die (2000),Action|Romance,Movie title: Romeo Must Die (2000). Genres: Action|Romance
3453,Here on Earth (2000),Drama|Romance,Movie title: Here on Earth (2000). Genres: Drama|Romance
3454,Whatever It Takes (2000),Comedy|Romance,Movie title: Whatever It Takes (2000). Genres: Comedy|Romance
3455,Buddy Boy (1999),Drama|Thriller,Movie title: Buddy Boy (1999). Genres: Drama|Thriller
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,"Movie title: Color of Paradise, The (Rang-e Khoda) (1999). Genres: Drama"
3457,Waking the Dead (1999),Drama,Movie title: Waking the Dead (1999). Genres: Drama
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,Movie title: Blood and Sand (Sangre y Arena) (1989). Genres: Drama|Romance
3459,Gothic (1986),Drama|Horror,Movie title: Gothic (1986). Genres: Drama|Horror
3460,Hillbillys in a Haunted House (1967),Comedy,Movie title: Hillbillys in a Haunted House (1967). Genres: Comedy
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,Movie title: Lord of the Flies (1963). Genres: Adventure|Drama|Thriller
3462,Modern Times (1936),Comedy,Movie title: Modern Times (1936). Genres: Comedy
3463,Last Resort (1994),Comedy,Movie title: Last Resort (1994). Genres: Comedy
3464,Solar Crisis (1993),Sci-Fi|Thriller,Movie title: Solar Crisis (1993). Genres: Sci-Fi|Thriller
3465,That's Life! (1986),Drama,Movie title: That's Life! (1986). Genres: Drama
3466,Heart and Souls (1993),Comedy|Fantasy,Movie title: Heart and Souls (1993). Genres: Comedy|Fantasy
3467,Hud (1963),Drama|Western,Movie title: Hud (1963). Genres: Drama|Western
3468,"Hustler, The (1961)",Drama,"Movie title: Hustler, The (1961). Genres: Drama"
3469,Inherit the Wind (1960),Drama,Movie title: Inherit the Wind (1960). Genres: Drama
3470,Dersu Uzala (1974),Adventure|Drama,Movie title: Dersu Uzala (1974). Genres: Adventure|Drama
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,Movie title: Close Encounters of the Third Kind (1977). Genres: Drama|Sci-Fi
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,Movie title: Horror Hotel (a.k.a. The City of the Dead) (1960). Genres: Horror
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,Movie title: Jonah Who Will Be 25 in the Year 2000 (1976). Genres: Comedy
3474,Retroactive (1997),Sci-Fi|Thriller,Movie title: Retroactive (1997). Genres: Sci-Fi|Thriller
3475,"Place in the Sun, A (1951)",Drama|Romance,"Movie title: Place in the Sun, A (1951). Genres: Drama|Romance"
3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,Movie title: Jacob's Ladder (1990). Genres: Horror|Mystery|Thriller
3477,Empire Records (1995),Comedy|Drama,Movie title: Empire Records (1995). Genres: Comedy|Drama
3478,"Bamba, La (1987)",Drama,"Movie title: Bamba, La (1987). Genres: Drama"
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,Movie title: Ladyhawke (1985). Genres: Adventure|Fantasy|Romance
3480,Lucas (1986),Drama,Movie title: Lucas (1986). Genres: Drama
3481,High Fidelity (2000),Comedy,Movie title: High Fidelity (2000). Genres: Comedy
3482,Price of Glory (2000),Drama,Movie title: Price of Glory (2000). Genres: Drama
3483,"Road to El Dorado, The (2000)",Animation|Children's,"Movie title: Road to El Dorado, The (2000). Genres: Animation|Children's"
3484,"Skulls, The (2000)",Thriller,"Movie title: Skulls, The (2000). Genres: Thriller"
3485,Autopsy (Macchie Solari) (1975),Horror,Movie title: Autopsy (Macchie Solari) (1975). Genres: Horror
3486,Devil Girl From Mars (1954),Sci-Fi,Movie title: Devil Girl From Mars (1954). Genres: Sci-Fi
3487,"Dorado, El (1967)",Western,"Movie title: Dorado, El (1967). Genres: Western"
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,"Movie title: Hideous Sun Demon, The (1959). Genres: Horror|Sci-Fi"
3489,Hook (1991),Adventure|Fantasy,Movie title: Hook (1991). Genres: Adventure|Fantasy
3490,Horror Express (1972),Horror,Movie title: Horror Express (1972). Genres: Horror
3491,My Chauffeur (1986),Comedy,Movie title: My Chauffeur (1986). Genres: Comedy
3492,"Son of the Sheik, The (1926)",Adventure,"Movie title: Son of the Sheik, The (1926). Genres: Adventure"
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,Movie title: Torso (Corpi Presentano Tracce di Violenza Carnale) (1973). Genres: Horror
3494,True Grit (1969),Adventure|Western,Movie title: True Grit (1969). Genres: Adventure|Western
3495,Roadside Prophets (1992),Comedy|Drama,Movie title: Roadside Prophets (1992). Genres: Comedy|Drama
3496,Madame Sousatzka (1988),Drama,Movie title: Madame Sousatzka (1988). Genres: Drama
3497,Max Dugan Returns (1983),Comedy,Movie title: Max Dugan Returns (1983). Genres: Comedy
3498,Midnight Express (1978),Drama,Movie title: Midnight Express (1978). Genres: Drama
3499,Misery (1990),Horror,Movie title: Misery (1990). Genres: Horror
3500,Mr. Saturday Night (1992),Comedy|Drama,Movie title: Mr. Saturday Night (1992). Genres: Comedy|Drama
3501,Murphy's Romance (1985),Comedy|Romance,Movie title: Murphy's Romance (1985). Genres: Comedy|Romance
3502,My Life (1993),Drama,Movie title: My Life (1993). Genres: Drama
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,Movie title: Solaris (Solyaris) (1972). Genres: Drama|Sci-Fi
3504,Network (1976),Comedy|Drama,Movie title: Network (1976). Genres: Comedy|Drama
3505,No Way Out (1987),Thriller,Movie title: No Way Out (1987). Genres: Thriller
3506,North Dallas Forty (1979),Comedy|Drama,Movie title: North Dallas Forty (1979). Genres: Comedy|Drama
3507,"Odd Couple, The (1968)",Comedy,"Movie title: Odd Couple, The (1968). Genres: Comedy"
3508,"Outlaw Josey Wales, The (1976)",Western,"Movie title: Outlaw Josey Wales, The (1976). Genres: Western"
3509,Black and White (1999),Drama,Movie title: Black and White (1999). Genres: Drama
3510,Frequency (2000),Drama|Thriller,Movie title: Frequency (2000). Genres: Drama|Thriller
3511,Ready to Rumble (2000),Comedy,Movie title: Ready to Rumble (2000). Genres: Comedy
3512,Return to Me (2000),Drama|Romance,Movie title: Return to Me (2000). Genres: Drama|Romance
3513,Rules of Engagement (2000),Drama|Thriller,Movie title: Rules of Engagement (2000). Genres: Drama|Thriller
3514,Joe Gould's Secret (2000),Drama,Movie title: Joe Gould's Secret (2000). Genres: Drama
3515,Me Myself I (2000),Comedy,Movie title: Me Myself I (2000). Genres: Comedy
3516,"Bell, Book and Candle (1958)",Comedy|Romance,"Movie title: Bell, Book and Candle (1958). Genres: Comedy|Romance"
3517,"Bells, The (1926)",Crime|Drama,"Movie title: Bells, The (1926). Genres: Crime|Drama"
3518,"End of Violence, The (1997)",Drama|Thriller,"Movie title: End of Violence, The (1997). Genres: Drama|Thriller"
3519,Force 10 from Navarone (1978),Action|War,Movie title: Force 10 from Navarone (1978). Genres: Action|War
3520,How to Stuff a Wild Bikini (1965),Comedy,Movie title: How to Stuff a Wild Bikini (1965). Genres: Comedy
3521,Mystery Train (1989),Comedy|Crime|Drama,Movie title: Mystery Train (1989). Genres: Comedy|Crime|Drama
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,Movie title: Sacco and Vanzetti (Sacco e Vanzetti) (1971). Genres: Drama
3523,Taffin (1988),Action|Thriller,Movie title: Taffin (1988). Genres: Action|Thriller
3524,Arthur (1981),Comedy|Romance,Movie title: Arthur (1981). Genres: Comedy|Romance
3525,Bachelor Party (1984),Comedy,Movie title: Bachelor Party (1984). Genres: Comedy
3526,Parenthood (1989),Comedy|Drama,Movie title: Parenthood (1989). Genres: Comedy|Drama
3527,Predator (1987),Action|Sci-Fi|Thriller,Movie title: Predator (1987). Genres: Action|Sci-Fi|Thriller
3528,"Prince of Tides, The (1991)",Drama|Romance,"Movie title: Prince of Tides, The (1991). Genres: Drama|Romance"
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,"Movie title: Postman Always Rings Twice, The (1981). Genres: Crime|Thriller"
3530,Smoking/No Smoking (1993),Comedy,Movie title: Smoking/No Smoking (1993). Genres: Comedy
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,Movie title: All the Vermeers in New York (1990). Genres: Comedy|Drama|Romance
3532,Freedom for Us (À nous la liberté ) (1931),Comedy,Movie title: Freedom for Us (À nous la liberté ) (1931). Genres: Comedy
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,"Movie title: Actor's Revenge, An (Yukinojo Henge) (1963). Genres: Drama"
3534,28 Days (2000),Comedy,Movie title: 28 Days (2000). Genres: Comedy
3535,American Psycho (2000),Comedy|Horror|Thriller,Movie title: American Psycho (2000). Genres: Comedy|Horror|Thriller
3536,Keeping the Faith (2000),Comedy|Romance,Movie title: Keeping the Faith (2000). Genres: Comedy|Romance
3537,Where the Money Is (2000),Comedy|Drama,Movie title: Where the Money Is (2000). Genres: Comedy|Drama
3538,East is East (1999),Comedy,Movie title: East is East (1999). Genres: Comedy
3539,"Filth and the Fury, The (2000)",Documentary,"Movie title: Filth and the Fury, The (2000). Genres: Documentary"
3540,Passion of Mind (1999),Romance|Thriller,Movie title: Passion of Mind (1999). Genres: Romance|Thriller
3541,Third World Cop (1999),Action,Movie title: Third World Cop (1999). Genres: Action
3542,Coming Apart (1969),Drama,Movie title: Coming Apart (1969). Genres: Drama
3543,Diner (1982),Comedy|Drama,Movie title: Diner (1982). Genres: Comedy|Drama
3544,Shakes the Clown (1991),Comedy,Movie title: Shakes the Clown (1991). Genres: Comedy
3545,Cabaret (1972),Musical|War,Movie title: Cabaret (1972). Genres: Musical|War
3546,What Ever Happened to Baby Jane? (1962),Drama|Thriller,Movie title: What Ever Happened to Baby Jane? (1962). Genres: Drama|Thriller
3547,Prick Up Your Ears (1987),Drama,Movie title: Prick Up Your Ears (1987). Genres: Drama
3548,Auntie Mame (1958),Comedy|Drama,Movie title: Auntie Mame (1958). Genres: Comedy|Drama
